city,hotel_name,score,url,longitude_x,latitude_x,description,id_city,latitude_y,longitude_y,Average probability of precipitation,average cloud percentage,average daily temperatures
St Malo,Hôtel de la Cité,7.5,https://www.booking.com/hotel/fr/de-la-cite.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&nflt=ht_id&srpvid=f713458ac3450159&srepoch=1665309206&from_beach_sr=1&beach_sr_walking_distance=21&from=searchresults#hotelTmpl,-2.02511072,48.65130149,"You're eligible for a Genius discount at Hôtel de la Cité! To save at this property, all you have to do is sign in. The Hôtel de la Cité is located in the heart of Saint-Malo, just 350 m from Saint-Malo Marina. It offers free Wi-Fi internet access and rooms with sea views. The traditional guest rooms all have  safes, and are all served by a lift. Each has a private bathroom equipped with a hairdryer. The Hôtel de la Cité is in close proximity to many restaurants and popular tourist sites, such as the City of Corsaires. You can also choose to dine at the restaurant in a nearby partner hotel, which offers a panoramic view.   This is our guests' favourite part of Saint Malo, according to independent reviews.   Couples particularly like the location — they rated it 9.1 for a two-person trip.    Hôtel de la Cité has been welcoming Booking.com guests since 2 Mar 2010.  ",2,48.649518,-2.0260409,0.526875,69.0,16.24625
St Malo,Les Chiens du Guet,7.4,https://www.booking.com/hotel/fr/les-chiens-du-guet.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&nflt=ht_id&srpvid=6dc9458a85ee0571&srepoch=1665309206&from_beach_sr=1&beach_sr_walking_distance=25&from=searchresults#hotelTmpl,-2.028651,48.647932,"Les Chiens du Guet is located in the heart of Saint Malo, just 50 m from the beach and 550 m from Saint-Malo Marina. You can relax on the terrace with a drink from the bar and dine at the on-site restaurant. Free Wi-Fi access is available. The simply decorated rooms feature carpet flooring, a desk and a private bathroom with shower. A hairdryer is also available at reception upon request. Breakfast is available each morning, with an additional cost. The hotel’s restaurant serves à la carte dining prepared with local produce. Dinard is 11 km from the hotel. Cancale is 17 km away.   This is our guests' favourite part of Saint Malo, according to independent reviews.   Couples particularly like the location — they rated it 9.3 for a two-person trip.    Les Chiens du Guet has been welcoming Booking.com guests since 19 Dec 2013.  ",2,48.649518,-2.0260409,0.526875,69.0,16.24625
St Malo,Hôtel Cartier,7.4,https://www.booking.com/hotel/fr/cartier.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&nflt=ht_id&srpvid=f713458ac3450159&srepoch=1665309206&from_beach_sr=1&beach_sr_walking_distance=165&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,-2.02483177,48.65001325,"You're eligible for a Genius discount at Hôtel Cartier! To save at this property, all you have to do is sign in. Situated within the fortified walls of Saint-Malo, the Hotel Cartier is just 280 m from Saint-Malo Marina and 500 m from the beach and the English channel. It features a modern décor and air-conditioned guest rooms with free internet access. Flat-screen TVs with Canal+ satellite channels are provided in all of the soundproofed rooms. The guest rooms offer en suite bathrooms and carpet flooring. A buffet-style breakfast can be enjoyed every morning in the hotel's breakfast area or in the comfort of your room. Saint-Malo Cathedral is 120 m from the hotel. The Saint-Malo Train Station is a 5-minute drive away.   This is our guests' favourite part of Saint Malo, according to independent reviews.   Couples particularly like the location — they rated it 9.3 for a two-person trip.    Hôtel Cartier has been welcoming Booking.com guests since 4 Apr 2007.  ",2,48.649518,-2.0260409,0.526875,69.0,16.24625
St Malo,Le Britannic,7.4,https://www.booking.com/hotel/fr/le-britannic.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&nflt=ht_id&srpvid=f713458ac3450159&srepoch=1665309206&from_beach_sr=1&beach_sr_walking_distance=815&from=searchresults#hotelTmpl,-2.00719357,48.64678829,"Situated in Saint Malo, within 1.2 km of Sillon Beach and 1.5 km of Eventail Beach, Le Britannic features free WiFi. The property is around 1.9 km from National Fort, 2 km from Grand Bé and 2.6 km from Solidor Tower. The property is 4.2 km from Petit-Bé Fort and 8.3 km from Port-Breton Park. All rooms in the hotel are fitted with a kettle. At Le Britannic the rooms have bed linen and towels. Guests at the accommodation can enjoy a continental breakfast. Popular points of interest near Le Britannic include Bas-Sablons Beach, Palais du Grand Large and Casino Barrière Saint-Malo. The nearest airport is Dinard–Pleurtuit–Saint-Malo Airport, 12 km from the hotel.    Le Britannic has been welcoming Booking.com guests since 1 Nov 2017.    Distance in property description is calculated using © OpenStreetMap ",2,48.649518,-2.0260409,0.526875,69.0,16.24625
St Malo,Brit Hotel Saint Malo – Le Transat,7.3,https://www.booking.com/hotel/fr/brit-le-transat.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&nflt=ht_id&srpvid=f713458ac3450159&srepoch=1665309206&from_beach_sr=1&beach_sr_walking_distance=1624&from=searchresults#hotelTmpl,-1.99130416,48.6218214,"You're eligible for a Genius discount at Brit Hotel Saint Malo – Le Transat! To save at this property, all you have to do is sign in. Located at the entrance of Saint-Malo, opposite the aquarium, Brit Hotel Le Transat provides well-equipped rooms and air-conditioned accommodations, and excellent travel links on the outskirts of Saint-Malo. Offering free Wi-Fi, the soundproofed guest rooms are cosy and provide all you may need for a stopover or short stay, including en suite facilities, a digital TV and a work desk. Start the day with the tasty and filling buffet breakfast. Later, enjoy a meal in the hotel's restaurant, which serves seasonal dishes prepared with fresh local ingredients. The Brit Hotel offers free on-site secure parking. The friendly and helpful staff will be happy to help you make the most of your stay.    Brit Hotel Saint Malo – Le Transat has been welcoming Booking.com guests since 21 Apr 2007.  Hotel chain/brand: Brit Hotel ",2,48.649518,-2.0260409,0.526875,69.0,16.24625
St Malo,Brit Hotel Saint Malo – Le Transat,7.3,https://www.booking.com/hotel/fr/brit-le-transat.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&nflt=ht_id&srpvid=6dc9458a85ee0571&srepoch=1665309206&from_beach_sr=1&beach_sr_walking_distance=1624&from=searchresults#hotelTmpl,-1.99130416,48.6218214,"You're eligible for a Genius discount at Brit Hotel Saint Malo – Le Transat! To save at this property, all you have to do is sign in. Located at the entrance of Saint-Malo, opposite the aquarium, Brit Hotel Le Transat provides well-equipped rooms and air-conditioned accommodations, and excellent travel links on the outskirts of Saint-Malo. Offering free Wi-Fi, the soundproofed guest rooms are cosy and provide all you may need for a stopover or short stay, including en suite facilities, a digital TV and a work desk. Start the day with the tasty and filling buffet breakfast. Later, enjoy a meal in the hotel's restaurant, which serves seasonal dishes prepared with fresh local ingredients. The Brit Hotel offers free on-site secure parking. The friendly and helpful staff will be happy to help you make the most of your stay.    Brit Hotel Saint Malo – Le Transat has been welcoming Booking.com guests since 21 Apr 2007.  Hotel chain/brand: Brit Hotel ",2,48.649518,-2.0260409,0.526875,69.0,16.24625
St Malo,Hotel Terminus - Gare,7.2,https://www.booking.com/hotel/fr/terminus-saint-malo.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&nflt=ht_id&srpvid=2382458a3b3c0033&srepoch=1665309206&from_beach_sr=1&beach_sr_walking_distance=766&from=searchresults#hotelTmpl,-2.00862427,48.64682786,"Hotel Terminus - Gare is located in Saint-Malo, only 300 m from the train station and 800 m from the sandy beach. Guests can relax in the shared lounge. Wi-Fi access is available at an additional cost. You can enjoy a city view from the room. A flat-screen TV  and a desk are provided in each soundproofed room. The private bathrooms come with free toiletries and some have a walk-in shower. A buffet breakfast with French pastries, fruit juices and fruit is prepared every morning. Restaurants can be reached within walking distance. The hotel is a 5-minute drive from both Saint-Malo's Casino and the Palais des Congrès Exhibition Centre. It is 800 m from Palais du Grand Large and 30 km from the town of Dinan.   Couples particularly like the location — they rated it 8.2 for a two-person trip.    Hotel Terminus - Gare has been welcoming Booking.com guests since 4 Apr 2015.  ",2,48.649518,-2.0260409,0.526875,69.0,16.24625
St Malo,Hotel de l'Europe,7.2,https://www.booking.com/hotel/fr/de-l-europe-saint-malo.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&nflt=ht_id&srpvid=f713458ac3450159&srepoch=1665309206&from_beach_sr=1&beach_sr_walking_distance=667&from=searchresults#hotelTmpl,-2.00852662,48.64785134,"Set just a 10-minute walk from the main beach, La Grande Plage, the Hotel de L’Europe offers functional non-smoking rooms with TV, telephone and free Wi-Fi access. In the morning, a full continental breakfast is provided. A bar is also at your disposal and offers a large selection of hot and cold drinks. Hotel de L’Europe is ideally located to explore Saint Malo. It is 300 m from Saint-Malo SNCF Train Station and a 5-minute drive from the ferry port, that provides daily transfer to the Jersey Island.   Couples particularly like the location — they rated it 8.0 for a two-person trip.    Hotel de l'Europe has been welcoming Booking.com guests since 1 Dec 2008.  ",2,48.649518,-2.0260409,0.526875,69.0,16.24625
St Malo,"The Originals City, Hôtel Belem, Saint-Malo",7.1,https://www.booking.com/hotel/fr/belem.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&nflt=ht_id&srpvid=6dc9458a85ee0571&srepoch=1665309206&from_beach_sr=1&beach_sr_walking_distance=2426&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,-1.98199421,48.61671487,"You're eligible for a Genius discount at The Originals City, Hôtel Belem, Saint-Malo! To save at this property, all you have to do is sign in. The Originals Access, Hôtel Belem, Saint-Malo (Inter-Hotel) is located at the entrance to Saint-Malo, near the aquarium. The hotel offers family rooms with baths or showers, flat-screen TVs and free WiFi access. A buffet breakfast is served daily and guests are invited to relax with a drink in Hôtel Belem's bar. There is also a terrace and a floral garden. Free private parking is available on site and Hôtel Belem is easily accessible by the N137. Cancale, Mont Saint Michel, Dinard and Dinan are nearby.    The Originals City, Hôtel Belem, Saint-Malo has been welcoming Booking.com guests since 20 Mar 2007.  Hotel chain/brand: The Originals City ",2,48.649518,-2.0260409,0.526875,69.0,16.24625
Bayeux,SAMANDINE HOME,10.0,https://www.booking.com/hotel/fr/samandine-home.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&nflt=ht_id&srpvid=889e458ae510026c&srepoch=1665309206&from=searchresults#hotelTmpl,-0.7022839,49.2766435,"Boasting garden views, SAMANDINE HOME offers accommodation with a restaurant, a garden and barbecue facilities, around 200 m from Baron Gerard Museum. The property has city views and is 400 m from Cathedrale Notre Dame de Bayeux and 400 m from Museum of the Bayeux Tapestry. This holiday home has 4 bedrooms, a kitchen with a microwave and a fridge, a flat-screen TV, a seating area and 2 bathrooms fitted with a shower. Towels and bed linen are offered in this accommodation. A sun terrace is available for guests to use at the holiday home. German Battery of D-Day is 10 km from SAMANDINE HOME, while D-Day Museum is 12 km from the property. The nearest airport is Caen–Carpiquet Airport, 30 km from the accommodation.   This is our guests' favourite part of Bayeux, according to independent reviews.    SAMANDINE HOME has been welcoming Booking.com guests since 7 Aug 2022.    Distance in property description is calculated using © OpenStreetMap ",3,49.2764624,-0.7024738,0.5287499999999999,69.41666666666667,16.084583333333335
Bayeux,"Hôtel particulier ""le clos de la croix""",9.8,https://www.booking.com/hotel/fr/particulier-quot-le-clos-de-la-croix-quot.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&nflt=ht_id&srpvid=889e458ae510026c&srepoch=1665309206&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,-0.701677,49.277964,"Offering garden views, Hôtel particulier ""le clos de la croix"" in Bayeux offers accommodation, a shared lounge, a garden and a terrace. Free WiFi is featured throughout the property. There is a private bathroom with shower in all units, along with a hairdryer and free toiletries. Guests at the bed and breakfast can enjoy a continental breakfast. Popular points of interest near Hôtel particulier ""le clos de la croix"" include Baron Gerard Museum, Cathedrale Notre Dame de Bayeux and Museum of the Bayeux Tapestry. The nearest airport is Caen–Carpiquet Airport, 29 km from the accommodation.   This is our guests' favourite part of Bayeux, according to independent reviews.   Couples particularly like the location — they rated it 10 for a two-person trip.    Hôtel particulier ""le clos de la croix"" has been welcoming Booking.com guests since 21 Mar 2018.    Distance in property description is calculated using © OpenStreetMap ",3,49.2764624,-0.7024738,0.5287499999999999,69.41666666666667,16.084583333333335
